Case Study,Sampling Strategy,Robustness,Posterior Confidence,Prior Confidence
Hipacc,DiversifiedDistanceBased,0.074,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.075,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.076,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.077,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.078,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.079,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.08,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.081,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.082,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.083,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.084,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.085,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.086,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.087,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.088,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.089,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.09,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.091,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.092,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.093,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.094,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.095,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.096,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.097,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.098,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.099,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.1,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.101,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.102,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.103,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.104,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.105,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.106,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.107,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.108,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.109,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.11,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.111,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.112,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.113,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.114,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.115,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.116,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.117,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.118,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.119,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.12,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.121,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.122,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.123,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.124,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.125,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.126,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.127,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.128,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.129,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.13,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.131,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.132,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.133,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.134,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.135,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.136,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.137,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.138,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.139,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.14,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.141,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.142,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.143,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.144,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.145,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.146,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.147,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.148,1.0,1.0
Hipacc,DiversifiedDistanceBased,0.149,1.0,1.0
Hipacc,SolverBased,0.0,0.0,0.0
Hipacc,SolverBased,0.001,1.0,0.5701944068776874
Hipacc,SolverBased,0.002,1.0,0.8154233129788522
Hipacc,SolverBased,0.003,1.0,0.9208021093031644
Hipacc,SolverBased,0.004,1.0,0.966046728235174
Hipacc,SolverBased,0.005,1.0,0.9854561244601018
Hipacc,SolverBased,0.006,1.0,0.9937754432424644
Hipacc,SolverBased,0.007,1.0,0.997338259393375
Hipacc,SolverBased,0.008,1.0,0.9988627621696209
Hipacc,SolverBased,0.009,1.0,0.9995145277776611
Hipacc,SolverBased,0.01,1.0,0.999792936171162
Hipacc,SolverBased,0.011,1.0,0.9999117590636217
Hipacc,SolverBased,0.012,1.0,0.9999624282666059
Hipacc,SolverBased,0.013,1.0,0.9999840163171675
Hipacc,SolverBased,0.014,1.0,0.9999932061459884
Hipacc,SolverBased,0.015,1.0,0.9999971147826177
Hipacc,SolverBased,0.016,1.0,0.9999987757698356
Hipacc,SolverBased,0.017,1.0,0.9999994809979774
Hipacc,SolverBased,0.018,1.0,0.9999997801655799
Hipacc,SolverBased,0.019,1.0,0.9999999069658855
Hipacc,SolverBased,0.02,1.0,0.9999999606623978
Hipacc,SolverBased,0.021,1.0,0.9999999833814976
Hipacc,SolverBased,0.022,1.0,0.999999992985553
Hipacc,SolverBased,0.023,1.0,0.9999999970419073
Hipacc,SolverBased,0.024,1.0,0.9999999987536325
Hipacc,SolverBased,0.025,1.0,0.9999999994753186
Hipacc,SolverBased,0.026,1.0,0.9999999997793217
Hipacc,SolverBased,0.027,1.0,0.9999999999072664
Hipacc,SolverBased,0.028,1.0,0.9999999999610661
Hipacc,SolverBased,0.029,1.0,0.9999999999836684
Hipacc,SolverBased,0.03,1.0,0.9999999999931555
Hipacc,SolverBased,0.031,1.0,0.9999999999971341
Hipacc,SolverBased,0.032,1.0,0.9999999999988011
Hipacc,SolverBased,0.033,1.0,0.9999999999994988
Hipacc,SolverBased,0.034,1.0,0.9999999999997907
Hipacc,SolverBased,0.035,1.0,0.9999999999999127
Hipacc,SolverBased,0.036,1.0,0.9999999999999636
Hipacc,SolverBased,0.037,1.0,0.9999999999999848
Hipacc,SolverBased,0.038,1.0,0.9999999999999937
Hipacc,SolverBased,0.039,1.0,0.9999999999999973
Hipacc,SolverBased,0.04,1.0,0.9999999999999989
Hipacc,SolverBased,0.041,1.0,0.9999999999999996
Hipacc,SolverBased,0.042,1.0,0.9999999999999998
Hipacc,SolverBased,0.043,1.0,0.9999999999999999
Hipacc,SolverBased,0.044,1.0,1.0
Hipacc,SolverBased,0.045,1.0,1.0
Hipacc,SolverBased,0.046,1.0,1.0
Hipacc,SolverBased,0.047,1.0,1.0
Hipacc,SolverBased,0.048,1.0,1.0
Hipacc,SolverBased,0.049,1.0,1.0
Hipacc,SolverBased,0.05,1.0,1.0
Hipacc,SolverBased,0.051,1.0,1.0
Hipacc,SolverBased,0.052,1.0,1.0
Hipacc,SolverBased,0.053,1.0,1.0
Hipacc,SolverBased,0.054,1.0,1.0
Hipacc,SolverBased,0.055,1.0,1.0
Hipacc,SolverBased,0.056,1.0,1.0
Hipacc,SolverBased,0.057,1.0,1.0
Hipacc,SolverBased,0.058,1.0,1.0
Hipacc,SolverBased,0.059,1.0,1.0
Hipacc,SolverBased,0.06,1.0,1.0
Hipacc,SolverBased,0.061,1.0,1.0
Hipacc,SolverBased,0.062,1.0,1.0
Hipacc,SolverBased,0.063,1.0,1.0
Hipacc,SolverBased,0.064,1.0,1.0
Hipacc,SolverBased,0.065,1.0,1.0
Hipacc,SolverBased,0.066,1.0,1.0
Hipacc,SolverBased,0.067,1.0,1.0
Hipacc,SolverBased,0.068,1.0,1.0
Hipacc,SolverBased,0.069,1.0,1.0
Hipacc,SolverBased,0.07,1.0,1.0
Hipacc,SolverBased,0.071,1.0,1.0
Hipacc,SolverBased,0.072,1.0,1.0
Hipacc,SolverBased,0.073,1.0,1.0
Hipacc,SolverBased,0.074,1.0,1.0
Hipacc,SolverBased,0.075,1.0,1.0
Hipacc,SolverBased,0.076,1.0,1.0
Hipacc,SolverBased,0.077,1.0,1.0
Hipacc,SolverBased,0.078,1.0,1.0
Hipacc,SolverBased,0.079,1.0,1.0
Hipacc,SolverBased,0.08,1.0,1.0
Hipacc,SolverBased,0.081,1.0,1.0
Hipacc,SolverBased,0.082,1.0,1.0
Hipacc,SolverBased,0.083,1.0,1.0
Hipacc,SolverBased,0.084,1.0,1.0
Hipacc,SolverBased,0.085,1.0,1.0
Hipacc,SolverBased,0.086,1.0,1.0
Hipacc,SolverBased,0.087,1.0,1.0
Hipacc,SolverBased,0.088,1.0,1.0
Hipacc,SolverBased,0.089,1.0,1.0
Hipacc,SolverBased,0.09,1.0,1.0
Hipacc,SolverBased,0.091,1.0,1.0
Hipacc,SolverBased,0.092,1.0,1.0
Hipacc,SolverBased,0.093,1.0,1.0
Hipacc,SolverBased,0.094,1.0,1.0
Hipacc,SolverBased,0.095,1.0,1.0
Hipacc,SolverBased,0.096,1.0,1.0
Hipacc,SolverBased,0.097,1.0,1.0
Hipacc,SolverBased,0.098,1.0,1.0
Hipacc,SolverBased,0.099,1.0,1.0
Hipacc,SolverBased,0.1,1.0,1.0
Hipacc,SolverBased,0.101,1.0,1.0
Hipacc,SolverBased,0.102,1.0,1.0
Hipacc,SolverBased,0.103,1.0,1.0
Hipacc,SolverBased,0.104,1.0,1.0
Hipacc,SolverBased,0.105,1.0,1.0
Hipacc,SolverBased,0.106,1.0,1.0
Hipacc,SolverBased,0.107,1.0,1.0
Hipacc,SolverBased,0.108,1.0,1.0
Hipacc,SolverBased,0.109,1.0,1.0
Hipacc,SolverBased,0.11,1.0,1.0
Hipacc,SolverBased,0.111,1.0,1.0
Hipacc,SolverBased,0.112,1.0,1.0
Hipacc,SolverBased,0.113,1.0,1.0
Hipacc,SolverBased,0.114,1.0,1.0
Hipacc,SolverBased,0.115,1.0,1.0
Hipacc,SolverBased,0.116,1.0,1.0
Hipacc,SolverBased,0.117,1.0,1.0
Hipacc,SolverBased,0.118,1.0,1.0
Hipacc,SolverBased,0.119,1.0,1.0
Hipacc,SolverBased,0.12,1.0,1.0
Hipacc,SolverBased,0.121,1.0,1.0
Hipacc,SolverBased,0.122,1.0,1.0
Hipacc,SolverBased,0.123,1.0,1.0
Hipacc,SolverBased,0.124,1.0,1.0
Hipacc,SolverBased,0.125,1.0,1.0
Hipacc,SolverBased,0.126,1.0,1.0
Hipacc,SolverBased,0.127,1.0,1.0
Hipacc,SolverBased,0.128,1.0,1.0
Hipacc,SolverBased,0.129,1.0,1.0
Hipacc,SolverBased,0.13,1.0,1.0
Hipacc,SolverBased,0.131,1.0,1.0
Hipacc,SolverBased,0.132,1.0,1.0
Hipacc,SolverBased,0.133,1.0,1.0
Hipacc,SolverBased,0.134,1.0,1.0
Hipacc,SolverBased,0.135,1.0,1.0
Hipacc,SolverBased,0.136,1.0,1.0
Hipacc,SolverBased,0.137,1.0,1.0
Hipacc,SolverBased,0.138,1.0,1.0
Hipacc,SolverBased,0.139,1.0,1.0
Hipacc,SolverBased,0.14,1.0,1.0
Hipacc,SolverBased,0.141,1.0,1.0
Hipacc,SolverBased,0.142,1.0,1.0
Hipacc,SolverBased,0.143,1.0,1.0
Hipacc,SolverBased,0.144,1.0,1.0
Hipacc,SolverBased,0.145,1.0,1.0
Hipacc,SolverBased,0.146,1.0,1.0
Hipacc,SolverBased,0.147,1.0,1.0
Hipacc,SolverBased,0.148,1.0,1.0
Hipacc,SolverBased,0.149,1.0,1.0
Hipacc,SRSSampling,0.0,0.0,0.0
Hipacc,SRSSampling,0.001,0.9,0.5701944068776874
Hipacc,SRSSampling,0.002,0.96,0.8154233129788522
Hipacc,SRSSampling,0.003,0.98,0.9208021093031644
Hipacc,SRSSampling,0.004,0.99,0.966046728235174
Hipacc,SRSSampling,0.005,1.0,0.9854561244601018
Hipacc,SRSSampling,0.006,1.0,0.9937754432424644
Hipacc,SRSSampling,0.007,1.0,0.997338259393375
Hipacc,SRSSampling,0.008,1.0,0.9988627621696209
Hipacc,SRSSampling,0.009,1.0,0.9995145277776611
Hipacc,SRSSampling,0.01,1.0,0.999792936171162
Hipacc,SRSSampling,0.011,1.0,0.9999117590636217
Hipacc,SRSSampling,0.012,1.0,0.9999624282666059
Hipacc,SRSSampling,0.013,1.0,0.9999840163171675
Hipacc,SRSSampling,0.014,1.0,0.9999932061459884
Hipacc,SRSSampling,0.015,1.0,0.9999971147826177
Hipacc,SRSSampling,0.016,1.0,0.9999987757698356
Hipacc,SRSSampling,0.017,1.0,0.9999994809979774
Hipacc,SRSSampling,0.018,1.0,0.9999997801655799
Hipacc,SRSSampling,0.019,1.0,0.9999999069658855
Hipacc,SRSSampling,0.02,1.0,0.9999999606623978
Hipacc,SRSSampling,0.021,1.0,0.9999999833814976
Hipacc,SRSSampling,0.022,1.0,0.999999992985553
Hipacc,SRSSampling,0.023,1.0,0.9999999970419073
Hipacc,SRSSampling,0.024,1.0,0.9999999987536325
Hipacc,SRSSampling,0.025,1.0,0.9999999994753186
Hipacc,SRSSampling,0.026,1.0,0.9999999997793217
Hipacc,SRSSampling,0.027,1.0,0.9999999999072664
Hipacc,SRSSampling,0.028,1.0,0.9999999999610661
Hipacc,SRSSampling,0.029,1.0,0.9999999999836684
Hipacc,SRSSampling,0.03,1.0,0.9999999999931555
Hipacc,SRSSampling,0.031,1.0,0.9999999999971341
Hipacc,SRSSampling,0.032,1.0,0.9999999999988011
Hipacc,SRSSampling,0.033,1.0,0.9999999999994988
Hipacc,SRSSampling,0.034,1.0,0.9999999999997907
Hipacc,SRSSampling,0.035,1.0,0.9999999999999127
Hipacc,SRSSampling,0.036,1.0,0.9999999999999636
Hipacc,SRSSampling,0.037,1.0,0.9999999999999848
Hipacc,SRSSampling,0.038,1.0,0.9999999999999937
Hipacc,SRSSampling,0.039,1.0,0.9999999999999973
Hipacc,SRSSampling,0.04,1.0,0.9999999999999989
Hipacc,SRSSampling,0.041,1.0,0.9999999999999996
Hipacc,SRSSampling,0.042,1.0,0.9999999999999998
Hipacc,SRSSampling,0.043,1.0,0.9999999999999999
Hipacc,SRSSampling,0.044,1.0,1.0
Hipacc,SRSSampling,0.045,1.0,1.0
Hipacc,SRSSampling,0.046,1.0,1.0
Hipacc,SRSSampling,0.047,1.0,1.0
Hipacc,SRSSampling,0.048,1.0,1.0
Hipacc,SRSSampling,0.049,1.0,1.0
Hipacc,SRSSampling,0.05,1.0,1.0
Hipacc,SRSSampling,0.051,1.0,1.0
Hipacc,SRSSampling,0.052,1.0,1.0
Hipacc,SRSSampling,0.053,1.0,1.0
Hipacc,SRSSampling,0.054,1.0,1.0
Hipacc,SRSSampling,0.055,1.0,1.0
Hipacc,SRSSampling,0.056,1.0,1.0
Hipacc,SRSSampling,0.057,1.0,1.0
Hipacc,SRSSampling,0.058,1.0,1.0
Hipacc,SRSSampling,0.059,1.0,1.0
Hipacc,SRSSampling,0.06,1.0,1.0
Hipacc,SRSSampling,0.061,1.0,1.0
Hipacc,SRSSampling,0.062,1.0,1.0
Hipacc,SRSSampling,0.063,1.0,1.0
Hipacc,SRSSampling,0.064,1.0,1.0
Hipacc,SRSSampling,0.065,1.0,1.0
Hipacc,SRSSampling,0.066,1.0,1.0
Hipacc,SRSSampling,0.067,1.0,1.0
Hipacc,SRSSampling,0.068,1.0,1.0
Hipacc,SRSSampling,0.069,1.0,1.0
Hipacc,SRSSampling,0.07,1.0,1.0
Hipacc,SRSSampling,0.071,1.0,1.0
Hipacc,SRSSampling,0.072,1.0,1.0
Hipacc,SRSSampling,0.073,1.0,1.0
Hipacc,SRSSampling,0.074,1.0,1.0
Hipacc,SRSSampling,0.075,1.0,1.0
Hipacc,SRSSampling,0.076,1.0,1.0
Hipacc,SRSSampling,0.077,1.0,1.0
Hipacc,SRSSampling,0.078,1.0,1.0
Hipacc,SRSSampling,0.079,1.0,1.0
Hipacc,SRSSampling,0.08,1.0,1.0
Hipacc,SRSSampling,0.081,1.0,1.0
Hipacc,SRSSampling,0.082,1.0,1.0
Hipacc,SRSSampling,0.083,1.0,1.0
Hipacc,SRSSampling,0.084,1.0,1.0
Hipacc,SRSSampling,0.085,1.0,1.0
Hipacc,SRSSampling,0.086,1.0,1.0
Hipacc,SRSSampling,0.087,1.0,1.0
Hipacc,SRSSampling,0.088,1.0,1.0
Hipacc,SRSSampling,0.089,1.0,1.0
Hipacc,SRSSampling,0.09,1.0,1.0
Hipacc,SRSSampling,0.091,1.0,1.0
Hipacc,SRSSampling,0.092,1.0,1.0
Hipacc,SRSSampling,0.093,1.0,1.0
Hipacc,SRSSampling,0.094,1.0,1.0
Hipacc,SRSSampling,0.095,1.0,1.0
Hipacc,SRSSampling,0.096,1.0,1.0
Hipacc,SRSSampling,0.097,1.0,1.0
Hipacc,SRSSampling,0.098,1.0,1.0
Hipacc,SRSSampling,0.099,1.0,1.0
Hipacc,SRSSampling,0.1,1.0,1.0
Hipacc,SRSSampling,0.101,1.0,1.0
Hipacc,SRSSampling,0.102,1.0,1.0
Hipacc,SRSSampling,0.103,1.0,1.0
Hipacc,SRSSampling,0.104,1.0,1.0
Hipacc,SRSSampling,0.105,1.0,1.0
Hipacc,SRSSampling,0.106,1.0,1.0
Hipacc,SRSSampling,0.107,1.0,1.0
Hipacc,SRSSampling,0.108,1.0,1.0
Hipacc,SRSSampling,0.109,1.0,1.0
Hipacc,SRSSampling,0.11,1.0,1.0
Hipacc,SRSSampling,0.111,1.0,1.0
Hipacc,SRSSampling,0.112,1.0,1.0
Hipacc,SRSSampling,0.113,1.0,1.0
Hipacc,SRSSampling,0.114,1.0,1.0
Hipacc,SRSSampling,0.115,1.0,1.0
Hipacc,SRSSampling,0.116,1.0,1.0
Hipacc,SRSSampling,0.117,1.0,1.0
Hipacc,SRSSampling,0.118,1.0,1.0
Hipacc,SRSSampling,0.119,1.0,1.0
Hipacc,SRSSampling,0.12,1.0,1.0
Hipacc,SRSSampling,0.121,1.0,1.0
Hipacc,SRSSampling,0.122,1.0,1.0
Hipacc,SRSSampling,0.123,1.0,1.0
Hipacc,SRSSampling,0.124,1.0,1.0
Hipacc,SRSSampling,0.125,1.0,1.0
Hipacc,SRSSampling,0.126,1.0,1.0
Hipacc,SRSSampling,0.127,1.0,1.0
Hipacc,SRSSampling,0.128,1.0,1.0
Hipacc,SRSSampling,0.129,1.0,1.0
Hipacc,SRSSampling,0.13,1.0,1.0
Hipacc,SRSSampling,0.131,1.0,1.0
Hipacc,SRSSampling,0.132,1.0,1.0
Hipacc,SRSSampling,0.133,1.0,1.0
Hipacc,SRSSampling,0.134,1.0,1.0
Hipacc,SRSSampling,0.135,1.0,1.0
Hipacc,SRSSampling,0.136,1.0,1.0
Hipacc,SRSSampling,0.137,1.0,1.0
Hipacc,SRSSampling,0.138,1.0,1.0
Hipacc,SRSSampling,0.139,1.0,1.0
Hipacc,SRSSampling,0.14,1.0,1.0
Hipacc,SRSSampling,0.141,1.0,1.0
Hipacc,SRSSampling,0.142,1.0,1.0
Hipacc,SRSSampling,0.143,1.0,1.0
Hipacc,SRSSampling,0.144,1.0,1.0
Hipacc,SRSSampling,0.145,1.0,1.0
Hipacc,SRSSampling,0.146,1.0,1.0
Hipacc,SRSSampling,0.147,1.0,1.0
Hipacc,SRSSampling,0.148,1.0,1.0
Hipacc,SRSSampling,0.149,1.0,1.0
JavaGC,RandomSampling,0.0,0.0,0.0
JavaGC,RandomSampling,0.001,0.36,0.37451920716847686
JavaGC,RandomSampling,0.002,0.58,0.608957587317486
JavaGC,RandomSampling,0.003,0.71,0.7556404885532322
JavaGC,RandomSampling,0.004,0.82,0.8473735788858977
JavaGC,RandomSampling,0.005,0.89,0.9047149272823167
JavaGC,RandomSampling,0.006,0.95,0.9405414543308168
JavaGC,RandomSampling,0.007,0.96,0.9629150631053666
JavaGC,RandomSampling,0.008,0.99,0.9768807234328788
JavaGC,RandomSampling,0.009,0.99,0.9855939819830233
JavaGC,RandomSampling,0.01,0.99,0.9910276487659541
JavaGC,RandomSampling,0.011,1.0,0.994414516681724
JavaGC,RandomSampling,0.012,1.0,0.9965245822760965
JavaGC,RandomSampling,0.013,1.0,0.997838552944133
JavaGC,RandomSampling,0.014,1.0,0.9986563903714056
JavaGC,RandomSampling,0.015,1.0,0.9991651814256197
JavaGC,RandomSampling,0.016,1.0,0.9994815568218008
JavaGC,RandomSampling,0.017,1.0,0.9996781897570058
JavaGC,RandomSampling,0.018,1.0,0.9998003415146792
JavaGC,RandomSampling,0.019,1.0,0.9998761875090335
JavaGC,RandomSampling,0.02,1.0,0.999923258638526
JavaGC,RandomSampling,0.021,1.0,0.9999524574517773
JavaGC,RandomSampling,0.022,1.0,0.9999705610107223
JavaGC,RandomSampling,0.023,1.0,0.9999817799156125
JavaGC,RandomSampling,0.024,1.0,0.9999887289471634
JavaGC,RandomSampling,0.025,1.0,0.9999930310914963
JavaGC,RandomSampling,0.026,1.0,0.999995693238956
JavaGC,RandomSampling,0.027,1.0,0.9999973397522419
JavaGC,RandomSampling,0.028,1.0,0.999998357602594
JavaGC,RandomSampling,0.029,1.0,0.999998986511496
JavaGC,RandomSampling,0.03,1.0,0.9999993749088203
JavaGC,RandomSampling,0.031,1.0,0.999999614653484
JavaGC,RandomSampling,0.032,1.0,0.9999997625661812
JavaGC,RandomSampling,0.033,1.0,0.9999998537767795
JavaGC,RandomSampling,0.034,1.0,0.9999999099938285
JavaGC,RandomSampling,0.035,1.0,0.9999999446254821
JavaGC,RandomSampling,0.036,1.0,0.999999965949076
JavaGC,RandomSampling,0.037,1.0,0.9999999790719549
JavaGC,RandomSampling,0.038,1.0,0.9999999871439135
JavaGC,RandomSampling,0.039,1.0,0.9999999921065145
JavaGC,RandomSampling,0.04,1.0,0.9999999951559536
JavaGC,RandomSampling,0.041,1.0,0.999999997028835
JavaGC,RandomSampling,0.042,1.0,0.9999999981785227
JavaGC,RandomSampling,0.043,1.0,0.999999998883911
JavaGC,RandomSampling,0.044,1.0,0.9999999993164796
JavaGC,RandomSampling,0.045,1.0,0.99999999958161
JavaGC,RandomSampling,0.046,1.0,0.9999999997440308
JavaGC,RandomSampling,0.047,1.0,0.9999999998434798
JavaGC,RandomSampling,0.048,1.0,0.9999999999043403
JavaGC,RandomSampling,0.049,1.0,0.9999999999415664
JavaGC,RandomSampling,0.05,1.0,0.9999999999643244
JavaGC,RandomSampling,0.051,1.0,0.9999999999782302
JavaGC,RandomSampling,0.052,1.0,0.9999999999867227
JavaGC,RandomSampling,0.053,1.0,0.9999999999919065
JavaGC,RandomSampling,0.054,1.0,0.9999999999950689
JavaGC,RandomSampling,0.055,1.0,0.9999999999969973
JavaGC,RandomSampling,0.056,1.0,0.9999999999981725
JavaGC,RandomSampling,0.057,1.0,0.9999999999988883
JavaGC,RandomSampling,0.058,1.0,0.9999999999993241
JavaGC,RandomSampling,0.059,1.0,0.9999999999995893
JavaGC,RandomSampling,0.06,1.0,0.9999999999997505
JavaGC,RandomSampling,0.061,1.0,0.9999999999998486
JavaGC,RandomSampling,0.062,1.0,0.9999999999999082
JavaGC,RandomSampling,0.063,1.0,0.9999999999999443
JavaGC,RandomSampling,0.064,1.0,0.9999999999999662
JavaGC,RandomSampling,0.065,1.0,0.9999999999999796
JavaGC,RandomSampling,0.066,1.0,0.9999999999999877
JavaGC,RandomSampling,0.067,1.0,0.9999999999999926
JavaGC,RandomSampling,0.068,1.0,0.9999999999999954
JavaGC,RandomSampling,0.069,1.0,0.9999999999999972
JavaGC,RandomSampling,0.07,1.0,0.9999999999999983
JavaGC,RandomSampling,0.071,1.0,0.999999999999999
JavaGC,RandomSampling,0.072,1.0,0.9999999999999994
JavaGC,RandomSampling,0.073,1.0,0.9999999999999997
JavaGC,RandomSampling,0.074,1.0,0.9999999999999998
JavaGC,RandomSampling,0.075,1.0,0.9999999999999999
JavaGC,RandomSampling,0.076,1.0,0.9999999999999999
JavaGC,RandomSampling,0.077,1.0,1.0
JavaGC,RandomSampling,0.078,1.0,1.0
JavaGC,RandomSampling,0.079,1.0,1.0
JavaGC,RandomSampling,0.08,1.0,1.0
JavaGC,RandomSampling,0.081,1.0,1.0
JavaGC,RandomSampling,0.082,1.0,1.0
JavaGC,RandomSampling,0.083,1.0,1.0
JavaGC,RandomSampling,0.084,1.0,1.0
JavaGC,RandomSampling,0.085,1.0,1.0
JavaGC,RandomSampling,0.086,1.0,1.0
JavaGC,RandomSampling,0.087,1.0,1.0
JavaGC,RandomSampling,0.088,1.0,1.0
JavaGC,RandomSampling,0.089,1.0,1.0
JavaGC,RandomSampling,0.09,1.0,1.0
JavaGC,RandomSampling,0.091,1.0,1.0
JavaGC,RandomSampling,0.092,1.0,1.0
JavaGC,RandomSampling,0.093,1.0,1.0
JavaGC,RandomSampling,0.094,1.0,1.0
JavaGC,RandomSampling,0.095,1.0,1.0
JavaGC,RandomSampling,0.096,1.0,1.0
JavaGC,RandomSampling,0.097,1.0,1.0
JavaGC,RandomSampling,0.098,1.0,1.0
JavaGC,RandomSampling,0.099,1.0,1.0
JavaGC,RandomSampling,0.1,1.0,1.0
JavaGC,RandomSampling,0.101,1.0,1.0
JavaGC,RandomSampling,0.102,1.0,1.0
JavaGC,RandomSampling,0.103,1.0,1.0
JavaGC,RandomSampling,0.104,1.0,1.0
JavaGC,RandomSampling,0.105,1.0,1.0
JavaGC,RandomSampling,0.106,1.0,1.0
JavaGC,RandomSampling,0.107,1.0,1.0
JavaGC,RandomSampling,0.108,1.0,1.0
JavaGC,RandomSampling,0.109,1.0,1.0
JavaGC,RandomSampling,0.11,1.0,1.0
JavaGC,RandomSampling,0.111,1.0,1.0
JavaGC,RandomSampling,0.112,1.0,1.0
JavaGC,RandomSampling,0.113,1.0,1.0
JavaGC,RandomSampling,0.114,1.0,1.0
JavaGC,RandomSampling,0.115,1.0,1.0
JavaGC,RandomSampling,0.116,1.0,1.0
JavaGC,RandomSampling,0.117,1.0,1.0
JavaGC,RandomSampling,0.118,1.0,1.0
JavaGC,RandomSampling,0.119,1.0,1.0
JavaGC,RandomSampling,0.12,1.0,1.0
JavaGC,RandomSampling,0.121,1.0,1.0
JavaGC,RandomSampling,0.122,1.0,1.0
JavaGC,RandomSampling,0.123,1.0,1.0
JavaGC,RandomSampling,0.124,1.0,1.0
JavaGC,RandomSampling,0.125,1.0,1.0
JavaGC,RandomSampling,0.126,1.0,1.0
JavaGC,RandomSampling,0.127,1.0,1.0
JavaGC,RandomSampling,0.128,1.0,1.0
JavaGC,RandomSampling,0.129,1.0,1.0
JavaGC,RandomSampling,0.13,1.0,1.0
JavaGC,RandomSampling,0.131,1.0,1.0
JavaGC,RandomSampling,0.132,1.0,1.0
JavaGC,RandomSampling,0.133,1.0,1.0
JavaGC,RandomSampling,0.134,1.0,1.0
JavaGC,RandomSampling,0.135,1.0,1.0
JavaGC,RandomSampling,0.136,1.0,1.0
JavaGC,RandomSampling,0.137,1.0,1.0
